,id,url,age,gender,name,description,status,status_changed_at,published_at,primary,secondary,mixed,address1,address2,city,state,zip,country,small_photo,medium_photo,large_photo
1022,59308075,https://www.petfinder.com/dog/jake-59308075/ar/hot-springs/city-of-hot-springs-animal-services-ar83/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Adult,Male,Jake,I would love a new home! Come see me at the shelter and see if I&#039;m the right pet for...,adoptable,2022-12-31T12:08:16+0000,2022-12-31T12:08:13+0000,Labrador Retriever,Shepherd,True,319 Davidson Dr,,Hot Springs,AR,71901,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308075/2/?bust=1672488692&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308075/2/?bust=1672488692&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308075/2/?bust=1672488692&width=600
1023,59308069,https://www.petfinder.com/dog/cindy-loo-hoo-59308069/tx/houston/hoardin-huskies-fl1787/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Adult,Female,Cindy Loo Hoo,"Cindy Loo Hoo
=======
<<<<<<< HEAD
1190,59308076,https://www.petfinder.com/dog/tommy-59308076/ar/hot-springs/city-of-hot-springs-animal-services-ar83/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Adult,Male,Tommy,I would love a new home! Come see me at the shelter and see if I&#039;m the right pet for...,adoptable,2022-12-31T12:09:57+0000,2022-12-31T12:09:52+0000,Shepherd,,True,319 Davidson Dr,,Hot Springs,AR,71901,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308076/2/?bust=1672488734&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308076/2/?bust=1672488734&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308076/2/?bust=1672488734&width=600
1191,59308075,https://www.petfinder.com/dog/jake-59308075/ar/hot-springs/city-of-hot-springs-animal-services-ar83/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Adult,Male,Jake,I would love a new home! Come see me at the shelter and see if I&#039;m the right pet for...,adoptable,2022-12-31T12:08:16+0000,2022-12-31T12:08:13+0000,Labrador Retriever,Shepherd,True,319 Davidson Dr,,Hot Springs,AR,71901,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308075/2/?bust=1672488692&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308075/2/?bust=1672488692&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308075/2/?bust=1672488692&width=600
1192,59308069,https://www.petfinder.com/dog/cindy-loo-hoo-59308069/tx/houston/hoardin-huskies-fl1787/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Adult,Female,Cindy Loo Hoo,"Cindy Loo Hoo
=======
1150,59308076,https://www.petfinder.com/dog/tommy-59308076/ar/hot-springs/city-of-hot-springs-animal-services-ar83/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Adult,Male,Tommy,I would love a new home! Come see me at the shelter and see if I&#039;m the right pet for...,adoptable,2022-12-31T12:09:57+0000,2022-12-31T12:09:52+0000,Shepherd,,True,319 Davidson Dr,,Hot Springs,AR,71901,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308076/2/?bust=1672488734&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308076/2/?bust=1672488734&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308076/2/?bust=1672488734&width=600
1151,59308075,https://www.petfinder.com/dog/jake-59308075/ar/hot-springs/city-of-hot-springs-animal-services-ar83/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Adult,Male,Jake,I would love a new home! Come see me at the shelter and see if I&#039;m the right pet for...,adoptable,2022-12-31T12:08:16+0000,2022-12-31T12:08:13+0000,Labrador Retriever,Shepherd,True,319 Davidson Dr,,Hot Springs,AR,71901,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308075/2/?bust=1672488692&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308075/2/?bust=1672488692&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308075/2/?bust=1672488692&width=600
1152,59308069,https://www.petfinder.com/dog/cindy-loo-hoo-59308069/tx/houston/hoardin-huskies-fl1787/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Adult,Female,Cindy Loo Hoo,"Cindy Loo Hoo
>>>>>>> 255a52e717f0a14c03457bdbf3ccbb9a3908eb4e
>>>>>>> b0be1801e6de7a74f04ad9890cc5cd3f264165fe

Spayed female, HW Negative, 1.5 years old. 

She is an adorable medium size girl. She has been...",adoptable,2022-12-31T12:05:02+0000,2022-12-31T12:05:00+0000,Hound,,False,,,Houston,TX,77077,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308069/1/?bust=1672488275&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308069/1/?bust=1672488275&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308069/1/?bust=1672488275&width=600
<<<<<<< HEAD
1024,59308068,https://www.petfinder.com/dog/charlie-59308068/ar/hot-springs/city-of-hot-springs-animal-services-ar83/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Young,Male,Charlie,I would love a new home! Come see me at the shelter and see if I&#039;m the right pet for...,adoptable,2022-12-31T12:01:46+0000,2022-12-31T12:01:44+0000,Hound,,True,319 Davidson Dr,,Hot Springs,AR,71901,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308068/4/?bust=1672946815&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308068/4/?bust=1672946815&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308068/4/?bust=1672946815&width=600
1025,59308066,https://www.petfinder.com/dog/makai-59308066/ca/lancaster/bubbles-dog-rescue-ca2983/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Young,Male,Makai ,"MEET MAKAI!
=======
<<<<<<< HEAD
1193,59308068,https://www.petfinder.com/dog/charlie-59308068/ar/hot-springs/city-of-hot-springs-animal-services-ar83/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Young,Male,Charlie,I would love a new home! Come see me at the shelter and see if I&#039;m the right pet for...,adoptable,2022-12-31T12:01:46+0000,2022-12-31T12:01:44+0000,Hound,,True,319 Davidson Dr,,Hot Springs,AR,71901,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308068/4/?bust=1672946815&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308068/4/?bust=1672946815&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308068/4/?bust=1672946815&width=600
1194,59308066,https://www.petfinder.com/dog/makai-59308066/ca/lancaster/bubbles-dog-rescue-ca2983/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Young,Male,Makai ,"MEET MAKAI!
Makai is a 2 y/o white husky shepherd who is SOOO sweet! His foster says Makai is super...",adoptable,2022-12-31T11:58:10+0000,2022-12-31T11:58:08+0000,Husky,German Shepherd Dog,True,,,Lancaster,CA,93534,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308066/5/?bust=1672487887&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308066/5/?bust=1672487887&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308066/5/?bust=1672487887&width=600
1195,59308064,https://www.petfinder.com/dog/makai-59308064/ca/santa-monica/bubbles-dog-rescue-ca2983/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Young,Male,Makai ,"MEET MAKAI!
Makai is a 2 y/o white husky shepherd who is SOOO sweet! His foster says Makai is super...",adoptable,2022-12-31T11:57:05+0000,2022-12-31T11:57:04+0000,Husky,German Shepherd Dog,True,,,santa monica,CA,90403,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308064/5/?bust=1672487822&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308064/5/?bust=1672487822&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308064/5/?bust=1672487822&width=600
1196,59308062,https://www.petfinder.com/dog/tyler-59308062/ca/santa-monica/bubbles-dog-rescue-ca2983/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Young,Male,Tyler ,"MEET TYLER! 
A 9lb, 4yr old Chihuahua mix. Tyler is the tiniest and cutest little chihuahua you will ever meet....",adoptable,2022-12-31T11:55:38+0000,2022-12-31T11:55:37+0000,Chihuahua,,False,,,santa monica,CA,90403,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308062/6/?bust=1672487736&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308062/6/?bust=1672487736&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308062/6/?bust=1672487736&width=600
1197,59308060,https://www.petfinder.com/cat/willow-59308060/ca/irvine/bubbles-dog-rescue-ca2983/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Baby,Female,Willow ,"MEET WILLOW!

Willow is a GORGEOUS 3.5 lb, 6-month-old American Shorthair. Look at how STUNNING her eyes are! This little...",adoptable,2022-12-31T11:52:10+0000,2022-12-31T11:52:08+0000,American Shorthair,,False,,,Irvine,CA,92602,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308060/6/?bust=1672487527&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308060/6/?bust=1672487527&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308060/6/?bust=1672487527&width=600
1198,59308057,https://www.petfinder.com/dog/rebel-59308057/nj/blackwood/one-love-animal-rescue-group-inc-nj780/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Adult,Male,Rebel,Meet Rebel. Rebel is a three-year-old terrier found as a stray in Camden city. Rebel is good with cats and...,adoptable,2022-12-31T11:47:57+0000,2022-12-31T11:47:54+0000,Terrier,,True,,,Blackwood,NJ,08012,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308057/3/?bust=1673099560&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308057/3/?bust=1673099560&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308057/3/?bust=1673099560&width=600
1199,59308056,https://www.petfinder.com/cat/zena-fcid-number-09-26-2022-38-d-59308056/de/greenville/forgotten-cats-inc-de34/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Young,Female,Zena (FCID# 09/26/2022 - 38) D,"Please meet young mom Zena! She arrived with 5 kittens, and all but daughter Ash (FCID# 11/03/2022 - 1) have...",adoptable,2022-12-31T11:47:39+0000,2022-12-31T11:47:37+0000,Tabby,,False,4023 Kennett Pike,Suite 422,Greenville,DE,19807,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308056/2/?bust=1673092995&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308056/2/?bust=1673092995&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308056/2/?bust=1673092995&width=600
1200,59308051,https://www.petfinder.com/dog/lola-59308051/ca/irvine/bubbles-dog-rescue-ca2983/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Young,Female,Lola ,"MEET LOLA!
Lola is a beautiful 2 year old 60lb German Shepherd/Husky mix. She&#039;s a sweetie pie who LOVES long...",adoptable,2022-12-31T11:43:00+0000,2022-12-31T11:42:59+0000,German Shepherd Dog,Husky,True,,,Irvine,CA,92602,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308051/6/?bust=1672486977&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308051/6/?bust=1672486977&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308051/6/?bust=1672486977&width=600
1201,59308050,https://www.petfinder.com/dog/tess-59308050/tx/temple/pearls-place-tx2579/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Baby,Female,Tess,"Just look at this happy girl!  Tess is 11 months old, pure yellow lab and is absolutely ready for her...",adoptable,2022-12-31T11:42:28+0000,2022-12-31T11:42:27+0000,Yellow Labrador Retriever,,False,,,Temple,TX,76502,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308050/4/?bust=1672486945&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308050/4/?bust=1672486945&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308050/4/?bust=1672486945&width=600
1202,59308049,https://www.petfinder.com/dog/angel-59308049/va/fredericksburg/compassion-animal-rescue-va815/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Adult,Female,Angel,My namevis Angel and I am about 4 years old and weigh 47 pounds. I am a shy girl but...,adoptable,2022-12-31T11:41:57+0000,2022-12-31T11:41:54+0000,Siberian Husky,,False,,,Fredericksburg,VA,22408,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308049/6/?bust=1672486912&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308049/6/?bust=1672486912&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308049/6/?bust=1672486912&width=600
1203,59308048,https://www.petfinder.com/dog/lola-59308048/ca/santa-monica/bubbles-dog-rescue-ca2983/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Young,Female,Lola,"MEET LOLA!
Lola is a beautiful 2 year old 60lb German Shepherd/Husky mix. She&#039;s a sweetie pie who LOVES long...",adoptable,2022-12-31T11:40:41+0000,2022-12-31T11:40:40+0000,German Shepherd Dog,Husky,True,,,santa monica,CA,90403,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308048/6/?bust=1672486839&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308048/6/?bust=1672486839&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308048/6/?bust=1672486839&width=600
1204,59308047,https://www.petfinder.com/dog/polly-59308047/ca/santa-monica/bubbles-dog-rescue-ca2983/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Young,Female,Polly,"Meet Polly!
Polly is a sweet 2 year old Chihuahua Terrier mix looking for a forever home! This 14 pound...",adoptable,2022-12-31T11:39:14+0000,2022-12-31T11:39:13+0000,Chihuahua,Terrier,True,,,santa monica,CA,90403,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308047/6/?bust=1672486752&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308047/6/?bust=1672486752&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308047/6/?bust=1672486752&width=600
1205,59308046,https://www.petfinder.com/dog/polly-59308046/ca/irvine/bubbles-dog-rescue-ca2983/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Young,Female,Polly ,"Meet Polly!
Polly is a sweet 2 year old Chihuahua Terrier mix looking for a forever home! This 14 pound...",adoptable,2022-12-31T11:38:27+0000,2022-12-31T11:38:26+0000,Chihuahua,Terrier,True,,,Irvine,CA,92602,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308046/6/?bust=1672486704&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308046/6/?bust=1672486704&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308046/6/?bust=1672486704&width=600
1206,59308045,https://www.petfinder.com/dog/tinkerbell-59308045/ca/san-dimas/bubbles-dog-rescue-ca2983/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Young,Female,Tinkerbell ,"MEET TINKERBELL!!
Tinkerbell is a young female Belgian malinois/shepherd mix! She’s SMALL and SO SWEET. Tinkerbell is great with other...",adoptable,2022-12-31T11:37:20+0000,2022-12-31T11:37:19+0000,Belgian Shepherd / Malinois,Shepherd,True,,,San Dimas,CA,91773,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308045/5/?bust=1672486638&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308045/5/?bust=1672486638&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308045/5/?bust=1672486638&width=600
1207,59308041,https://www.petfinder.com/dog/tinkerbell-59308041/ca/santa-clara/bubbles-dog-rescue-ca2983/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Young,Female,Tinkerbell ,"MEET TINKERBELL!!
Tinkerbell is a young female Belgian malinois/shepherd mix! She’s SMALL and SO SWEET. Tinkerbell is great with other...",adoptable,2022-12-31T11:36:31+0000,2022-12-31T11:36:30+0000,Belgian Shepherd / Malinois,Shepherd,True,,,Santa Clara,CA,95050,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308041/5/?bust=1672486589&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308041/5/?bust=1672486589&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308041/5/?bust=1672486589&width=600
1208,59308040,https://www.petfinder.com/cat/merlin-59308040/wa/vancouver/furry-friends-wa12/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Young,Male,Merlin,Looking to add a little magic to your life? Loook no furthur! I will greet you at the door and...,adoptable,2022-12-31T11:34:50+0000,2022-12-31T11:34:46+0000,Domestic Short Hair,,False,,,Vancouver,WA,98661,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308040/5/?bust=1673162666&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308040/5/?bust=1673162666&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308040/5/?bust=1673162666&width=600
1209,59308039,https://www.petfinder.com/cat/murphy-59308039/wa/vancouver/furry-friends-wa12/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Adult,Male,Murphy,,adoptable,2022-12-31T11:34:49+0000,2022-12-31T11:34:46+0000,Domestic Short Hair,Tabby,True,,,Vancouver,WA,98661,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308039/2/?bust=1673231760&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308039/2/?bust=1673231760&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308039/2/?bust=1673231760&width=600
1210,59308036,https://www.petfinder.com/cat/arthur-59308036/wa/vancouver/furry-friends-wa12/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Young,Male,Arthur,"Meet King Arthur, leader of the Knights of the Round Table! Arthur is an active, boistrous young cat who enjoys...",adoptable,2022-12-31T11:34:49+0000,2022-12-31T11:34:46+0000,Domestic Short Hair,,False,,,Vancouver,WA,98661,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308036/5/?bust=1673231758&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308036/5/?bust=1673231758&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308036/5/?bust=1673231758&width=600
1211,59308031,https://www.petfinder.com/dog/barney-59308031/dc/washington/k-9-lifesavers-dc19/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Senior,Male,Barney,"If you are interested in adopting this dog, please fill out an Adoption Questionnaire at https://petstablished.com/adoption_form/43315/generic

You can learn about...",adoptable,2022-12-31T11:30:58+0000,2022-12-31T11:30:55+0000,Beagle,Border Collie,True,,,Washington,DC,20037,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308031/5/?bust=1673263607&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308031/5/?bust=1673263607&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308031/5/?bust=1673263607&width=600
1212,59308027,https://www.petfinder.com/dog/bobak-59308027/in/bloomington/bloomington-animal-shelter-in220/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Young,Male,Bobak,,adoptable,2023-01-09T11:30:26+0000,2022-12-31T11:28:10+0000,Husky,Shepherd,True,3410 S. Walnut Street,,Bloomington,IN,47401,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308027/1/?bust=1673264157&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308027/1/?bust=1673264157&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308027/1/?bust=1673264157&width=600
1213,59308025,https://www.petfinder.com/dog/prince-59308025/ca/santa-monica/bubbles-dog-rescue-ca2983/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Young,Male,Prince ,"MEET PRINCE!
Prince is 3 y/o shepherd mix with A LOT OF LOVE TO GIVE! He is DOG-FRIENDLY and great...",adoptable,2022-12-31T11:25:29+0000,2022-12-31T11:25:28+0000,Shepherd,,False,,,santa monica,CA,90403,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308025/6/?bust=1672485927&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308025/6/?bust=1672485927&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308025/6/?bust=1672485927&width=600
1214,59308024,https://www.petfinder.com/dog/blue-59308024/ca/nipomo/bubbles-dog-rescue-ca2983/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Young,Male,Blue ,MEET BLUE!! Blue is 4 years old and about 67 pounds! He is a HUGE lovebug and GOOD with other...,adoptable,2022-12-31T11:21:59+0000,2022-12-31T11:21:58+0000,Staffordshire Bull Terrier,,False,,,Nipomo,CA,93444,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308024/6/?bust=1672485717&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308024/6/?bust=1672485717&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308024/6/?bust=1672485717&width=600
1215,59308022,https://www.petfinder.com/dog/parker-59308022/ny/port-washington/north-shore-animal-league-america-ny514/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Adult,Male,Parker,"Want to meet me? Come down to our Port Washington, NY Adoption Center.",adoptable,2022-12-31T11:19:26+0000,2022-12-31T11:19:24+0000,Mixed Breed,,True,25 Davis Avenue,,Port Washington,NY,11050,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308022/5/?bust=1673091005&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308022/5/?bust=1673091005&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308022/5/?bust=1673091005&width=600
1216,59308019,https://www.petfinder.com/dog/apollo-59308019/ca/santa-monica/bubbles-dog-rescue-ca2983/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Young,Male,Apollo,"MEET APOLLO!
Apollo is a handsome 2 y/0 shepherd/husky mix. Apollo weighs 60 pounds. He is AMAZING with other dogs...",adoptable,2022-12-31T11:17:26+0000,2022-12-31T11:17:25+0000,Shepherd,,False,,,santa monica,CA,90403,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308019/6/?bust=1672485443&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308019/6/?bust=1672485443&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308019/6/?bust=1672485443&width=600
1217,59308017,https://www.petfinder.com/dog/apollo-59308017/ca/irvine/bubbles-dog-rescue-ca2983/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Young,Male,Apollo,"MEET APOLLO!
Apollo is a handsome 2 y/0 shepherd/husky mix. Apollo weighs 60 pounds. He is AMAZING with other dogs...",adoptable,2022-12-31T11:16:33+0000,2022-12-31T11:16:32+0000,Shepherd,Husky,True,,,Irvine,CA,92602,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308017/6/?bust=1672485390&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308017/6/?bust=1672485390&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308017/6/?bust=1672485390&width=600
1218,59308016,https://www.petfinder.com/dog/tulip-59308016/ca/palm-desert/bubbles-dog-rescue-ca2983/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Young,Female,Tulip ,"MEET TULIP!
This beautiful black lab/shepherd mix 3 years old. Tulip&#039;s foster says she is the SWEETEST girl and can...",adoptable,2022-12-31T11:14:54+0000,2022-12-31T11:14:50+0000,Black Labrador Retriever,Shepherd,True,,,Palm Desert,CA,92211,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308016/5/?bust=1672485288&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308016/5/?bust=1672485288&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308016/5/?bust=1672485288&width=600
1219,59308015,https://www.petfinder.com/dog/tulip-59308015/ca/san-diego/bubbles-dog-rescue-ca2983/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Young,Female,Tulip ,"MEET TULIP!
This beautiful black lab/shepherd mix 3 years old. Tulip&#039;s foster says she is the SWEETEST girl and can...",adoptable,2022-12-31T11:13:57+0000,2022-12-31T11:13:53+0000,Black Labrador Retriever,Shepherd,True,,,San Diego ,CA,92123,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308015/5/?bust=1672485232&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308015/5/?bust=1672485232&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308015/5/?bust=1672485232&width=600
1220,59308014,https://www.petfinder.com/dog/tulip-59308014/ca/irvine/bubbles-dog-rescue-ca2983/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Young,Female,Tulip ,"MEET TULIP!
This beautiful black lab/shepherd mix 3 years old. Tulip&#039;s foster says she is the SWEETEST girl and can...",adoptable,2022-12-31T11:12:47+0000,2022-12-31T11:12:42+0000,Black Labrador Retriever,Shepherd,True,,,Irvine,CA,92602,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308014/5/?bust=1672485160&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308014/5/?bust=1672485160&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308014/5/?bust=1672485160&width=600
1221,59308013,https://www.petfinder.com/dog/tulip-59308013/ca/redondo-beach/bubbles-dog-rescue-ca2983/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Young,Female,Tulip ,"MEET TULIP!
This beautiful black lab/shepherd mix 3 years old. Tulip&#039;s foster says she is the SWEETEST girl and can...",adoptable,2022-12-31T11:11:35+0000,2022-12-31T11:11:31+0000,Black Labrador Retriever,Shepherd,True,,,Redondo beach ,CA,90277,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308013/5/?bust=1672485089&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308013/5/?bust=1672485089&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308013/5/?bust=1672485089&width=600
1222,59308002,https://www.petfinder.com/dog/tulip-59308002/ca/santa-monica/bubbles-dog-rescue-ca2983/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Young,Female,Tulip,Meet Tulip! This beautiful black lab/shepherd mix was recently rescued off of the euthanasia list. Tulip is so sweet and...,adoptable,2022-12-31T11:10:02+0000,2022-12-31T11:09:58+0000,Black Labrador Retriever,Shepherd,True,,,santa monica,CA,90403,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308002/5/?bust=1672484997&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308002/5/?bust=1672484997&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308002/5/?bust=1672484997&width=600
