,id,type,name,age,gender,city,breed,city,zip,large_photo,state,species,status,url
9503,59278851,Dog,Major  A0051750139,Adult,Male,Hamilton,American Bully,Hamilton,45011,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59278851/3/?bust=1672248895&width=600,OH,Dog,adoptable,https://www.petfinder.com/dog/major-a0051750139-59278851/oh/hamilton/animal-friends-humane-society-oh98/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
9504,59278850,Dog,Nanette,Baby,Female,Chepachet,Mixed Breed,Chepachet,02814,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59278850/2/?bust=1672248886&width=600,RI,Dog,adoptable,https://www.petfinder.com/dog/nanette-59278850/ri/chepachet/animal-rescue-of-new-england-ri147/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
9505,59278816,Dog,Sasha,Young,Female,Gum Spring,Australian Cattle Dog / Blue Heeler,Gum Spring,23065,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59278816/4/?bust=1672248678&width=600,VA,Dog,adoptable,https://www.petfinder.com/dog/sasha-59278816/va/gum-spring/almost-home-herding-dog-rescue-va818/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
9506,59278846,Cat,Kya -AJ,Young,Female,Clinton,Calico,Clinton,49236,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59278846/2/?bust=1673105338&width=600,MI,Cat,adoptable,https://www.petfinder.com/cat/kya-aj-59278846/mi/clinton/house-of-hounds-mi866/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
9507,59278848,Cat,Meelo - AJ,Young,Male,Clinton,Domestic Short Hair,Clinton,49236,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59278848/3/?bust=1673105361&width=600,MI,Cat,adoptable,https://www.petfinder.com/cat/meelo-aj-59278848/mi/clinton/house-of-hounds-mi866/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
9508,59278847,Cat,Katara- AJ,Young,Female,Clinton,Calico,Clinton,49236,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59278847/3/?bust=1673105382&width=600,MI,Cat,adoptable,https://www.petfinder.com/cat/katara-aj-59278847/mi/clinton/house-of-hounds-mi866/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
9509,59278839,Dog,Charlotte,Young,Female,Peotone,American Staffordshire Terrier,Peotone,60468,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59278839/6/?bust=1672248934&width=600,IL,Dog,adoptable,https://www.petfinder.com/dog/charlotte-59278839/il/peotone/its-a-pittie-rescue-il667/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
9510,59278837,Cat,Madeline,Senior,Female,Arlington,Domestic Short Hair,Arlington,05250,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59278837/2/?bust=1672939146&width=600,VT,Cat,adoptable,https://www.petfinder.com/cat/madeline-59278837/vt/arlington/second-chance-animal-center-vt18/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
9511,59278822,Cat,Avery,Baby,Female,Norfolk,Domestic Short Hair,Norfolk,23518,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59278822/6/?bust=1672248700&width=600,VA,Cat,adoptable,https://www.petfinder.com/cat/avery-59278822/va/norfolk/feral-affairs-network-va799/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
9512,59278813,Dog,LILY- a sweetheart!,Young,Female,Waltham,Pit Bull Terrier,Waltham,02452,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59278813/6/?bust=1672248633&width=600,MA,Dog,adoptable,https://www.petfinder.com/dog/lily-a-sweetheart-59278813/ma/waltham/best-friends-furever-tx1156/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
9513,59278779,Rabbit,Ziya 8,Adult,Female,Cleveland,New Zealand,Cleveland,44113,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59278779/1/?bust=1673464128&width=600,OH,Rabbit,adoptable,https://www.petfinder.com/rabbit/ziya-8-59278779/oh/cleveland/cleveland-animal-protective-league-oh1292/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
9514,59278774,Cat,Tippy,Young,Female,Wantagh,Domestic Short Hair,Wantagh,11793,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59278774/1/?bust=1673462747&width=600,NY,Cat,adoptable,https://www.petfinder.com/cat/tippy-59278774/ny/wantagh/town-of-hempstead-animal-shelter-ny359/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
9515,59278773,Cat,Kizzy working cat,Baby,Female,Fergus Falls,Domestic Short Hair,Fergus Falls,56537,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59278773/1/?bust=1672957657&width=600,MN,Cat,adoptable,https://www.petfinder.com/cat/kizzy-working-cat-59278773/mn/fergus-falls/humane-society-of-otter-tail-county-mn145/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
9516,59278759,Cat,Pepper,Adult,Male,Memphis,Domestic Short Hair,Memphis,38134,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59278759/3/?bust=1673220896&width=600,TN,Cat,adoptable,https://www.petfinder.com/cat/pepper-59278759/tn/memphis/humane-society-of-memphis-and-shelby-county-tn74/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
9517,59278761,Cat,Tiny Tim,Adult,Male,Memphis,Domestic Short Hair,Memphis,38134,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59278761/3/?bust=1673566933&width=600,TN,Cat,adoptable,https://www.petfinder.com/cat/tiny-tim-59278761/tn/memphis/humane-society-of-memphis-and-shelby-county-tn74/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
9518,59278760,Cat,Spooky,Adult,Male,Memphis,Domestic Short Hair,Memphis,38134,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59278760/3/?bust=1673216247&width=600,TN,Cat,adoptable,https://www.petfinder.com/cat/spooky-59278760/tn/memphis/humane-society-of-memphis-and-shelby-county-tn74/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
9519,59278756,Cat,Socks Ravenclaw,Baby,Male,De Soto,Domestic Short Hair,De Soto,50069,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59278756/2/?bust=1673462708&width=600,IA,Cat,adoptable,https://www.petfinder.com/cat/socks-ravenclaw-59278756/ia/de-soto/aheinz57-pet-rescue-and-transport-inc-ia186/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
9520,59278755,Cat,Theo,Adult,Male,De Soto,Domestic Short Hair,De Soto,50069,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59278755/3/?bust=1673560112&width=600,IA,Cat,adoptable,https://www.petfinder.com/cat/theo-59278755/ia/de-soto/aheinz57-pet-rescue-and-transport-inc-ia186/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
9521,59278752,Cat,22-12-3842 Zara,Adult,Female,Dallas,Domestic Short Hair,Dallas,30132,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59278752/1/?bust=1673469104&width=600,GA,Cat,adoptable,https://www.petfinder.com/cat/22-12-3842-zara-59278752/ga/dallas/paulding-county-animal-control-ga676/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
9522,59278241,Dog,Angela,Young,Female,Flemington,Labrador Retriever,Flemington,08822,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59278241/4/?bust=1672248447&width=600,NJ,Dog,adoptable,https://www.petfinder.com/dog/angela-59278241/nj/flemington/voorhees-corner-veterinary-clinic-nj750/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
9523,59278746,Cat,Luzerne,Baby,Female,Broomall,Domestic Short Hair,Broomall,19008,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59278746/3/?bust=1673535932&width=600,PA,Cat,adoptable,https://www.petfinder.com/cat/luzerne-59278746/pa/broomall/p-dot-al-dot-s-pa82/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
9524,59278745,Cat,Faith,Adult,Female,Broomall,Domestic Medium Hair,Broomall,19008,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59278745/3/?bust=1673535936&width=600,PA,Cat,adoptable,https://www.petfinder.com/cat/faith-59278745/pa/broomall/p-dot-al-dot-s-pa82/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
9525,59278743,Dog,Mike,Adult,Male,Jacksonville,Mixed Breed,Jacksonville,32216,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59278743/3/?bust=1673482889&width=600,FL,Dog,adoptable,https://www.petfinder.com/dog/mike-59278743/fl/jacksonville/jacksonville-humane-society-fl08/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
9526,59278738,Dog,Marcy,Young,Female,Gum Spring,Border Collie,Gum Spring,23065,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59278738/5/?bust=1672248411&width=600,VA,Dog,adoptable,https://www.petfinder.com/dog/marcy-59278738/va/gum-spring/almost-home-herding-dog-rescue-va818/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
9527,59278734,Dog,Penelope,Adult,Female,Coon Rapids,Labrador Retriever,Coon Rapids,55448,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59278734/1/?bust=1673471341&width=600,MN,Dog,adoptable,https://www.petfinder.com/dog/penelope-59278734/mn/coon-rapids/animal-humane-society-coon-rapids-mn425/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
9528,59278727,Cat,Monsoon,Adult,Male,Asheville,Domestic Short Hair,Asheville,28803,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59278727/6/?bust=1673102451&width=600,NC,Cat,adoptable,https://www.petfinder.com/cat/monsoon-59278727/nc/asheville/brother-wolf-animal-rescue-nc500/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
9529,59278724,Dog,LILY- great hiking partner,Young,Female,Seattle,Pit Bull Terrier,Seattle,98105,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59278724/6/?bust=1672248393&width=600,WA,Dog,adoptable,https://www.petfinder.com/dog/lily-great-hiking-partner-59278724/wa/seattle/best-friends-furever-tx1156/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
9530,59278709,Dog,Maeve,Adult,Female,Palm Springs,Australian Kelpie,Palm Springs,92263,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59278709/3/?bust=1673475029&width=600,CA,Dog,adoptable,https://www.petfinder.com/dog/maeve-59278709/ca/palm-springs/palm-springs-animal-shelter-ca1441/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
9531,59278706,Cat,Orio,Senior,Male,Valdosta ,Domestic Short Hair,Valdosta ,31601,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59278706/1/?bust=1673546831&width=600,GA,Cat,adoptable,https://www.petfinder.com/cat/orio-59278706/ga/valdosta/humane-society-of-valdosta-lowndes-county-ga909/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
9532,59278695,Dog,Wild Flower,Baby,Female,Richmond Hill,Shepherd,Richmond Hill,L4E 2M8,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59278695/1/?bust=1672248619&width=600,ON,Dog,adoptable,https://www.petfinder.com/dog/wild-flower-59278695/on/richmond-hill/sues-rescue-on653/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
9533,59278697,Cat,Slug Cat,Adult,Male,Washington Township,Domestic Short Hair,Washington Township,45458,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59278697/2/?bust=1673218292&width=600,OH,Cat,adoptable,https://www.petfinder.com/cat/slug-cat-59278697/oh/washington-township/sicsa-oh82/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
9534,59278694,Dog,Zoey,Adult,Female,Kankakee,Pit Bull Terrier,Kankakee,60901,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59278694/2/?bust=1672248318&width=600,IL,Dog,adoptable,https://www.petfinder.com/dog/zoey-59278694/il/kankakee/kankakee-county-animal-control-and-adoption-center-il116/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
9535,59278690,Dog,LILY-  great buddy!,Young,Female,Portland,Pit Bull Terrier,Portland,97266,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59278690/6/?bust=1672248315&width=600,OR,Dog,adoptable,https://www.petfinder.com/dog/lily-great-buddy-59278690/or/portland/best-friends-furever-tx1156/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
9536,59278691,Dog,CLEO,Adult,Female,Paramus,American Bully,Paramus,07652,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59278691/4/?bust=1672248315&width=600,NJ,Dog,adoptable,https://www.petfinder.com/dog/cleo-59278691/nj/paramus/buddys-rescue-inc-nj983/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
9537,59278684,Cat,Spade,Adult,Male,Reno,Domestic Medium Hair,Reno,89502,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59278684/2/?bust=1673477292&width=600,NV,Cat,adoptable,https://www.petfinder.com/cat/spade-59278684/nv/reno/nevada-humane-society-nv36/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
9538,59278677,Dog,Wynnie,Young,Female,New Philadelphia,Black Labrador Retriever,New Philadelphia,44663,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59278677/3/?bust=1672248288&width=600,OH,Dog,adoptable,https://www.petfinder.com/dog/wynnie-59278677/oh/new-philadelphia/operation-warm-and-cozy-oh882/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
9539,59278668,Dog,Buddy,Young,Male,Gum Spring,Border Collie,Gum Spring,23065,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59278668/5/?bust=1672248225&width=600,VA,Dog,adoptable,https://www.petfinder.com/dog/buddy-59278668/va/gum-spring/almost-home-herding-dog-rescue-va818/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
9540,59278665,Dog,Puppy Muffin,Baby,Female,Tampa,Australian Shepherd,Tampa,33611,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59278665/3/?bust=1673278228&width=600,FL,Dog,adoptable,https://www.petfinder.com/dog/puppy-muffin-59278665/fl/tampa/heidis-legacy-dog-rescue-inc-fl307/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
9541,59278666,Dog,Puppy Studd,Baby,Male,Tampa,Australian Shepherd,Tampa,33611,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59278666/3/?bust=1673278229&width=600,FL,Dog,adoptable,https://www.petfinder.com/dog/puppy-studd-59278666/fl/tampa/heidis-legacy-dog-rescue-inc-fl307/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
9542,59278663,Dog,Slim Jim,Young,Male,Marlton,Pit Bull Terrier,Marlton,08053,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59278663/2/?bust=1673564048&width=600,NJ,Dog,adoptable,https://www.petfinder.com/dog/slim-jim-59278663/nj/marlton/lynns-animal-rescue-nj731/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
9543,59278658,Dog,Jingle,Adult,Female,Elizabethtown,Boxer,Elizabethtown,42701,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59278658/6/?bust=1673448268&width=600,KY,Dog,adoptable,https://www.petfinder.com/dog/jingle-59278658/ky/elizabethtown/hardin-county-animal-control-ky59/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
9544,59278659,Dog,Prancer,Adult,Male,Elizabethtown,Shepherd,Elizabethtown,42701,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59278659/3/?bust=1673461259&width=600,KY,Dog,adoptable,https://www.petfinder.com/dog/prancer-59278659/ky/elizabethtown/hardin-county-animal-control-ky59/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
9545,59278650,Dog,Stormi,Baby,Female,Appleton,Cattle Dog,Appleton,54913,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59278650/1/?bust=1672248093&width=600,WI,Dog,adoptable,https://www.petfinder.com/dog/stormi-59278650/wi/appleton/saving-paws-animal-rescue-wi264/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
9546,59278647,Cat,Ruby,Baby,Female,Asheville,Domestic Short Hair,Asheville,28804,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59278647/1/?bust=1672248071&width=600,NC,Cat,adoptable,https://www.petfinder.com/cat/ruby-59278647/nc/asheville/binxs-home-for-black-cats-co-nc1173/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
9547,59278639,Dog,FOXY- happy girl!,Young,Female,Hartford,Pit Bull Terrier,Hartford,06118,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59278639/6/?bust=1672247984&width=600,CT,Dog,adoptable,https://www.petfinder.com/dog/foxy-happy-girl-59278639/ct/hartford/best-friends-furever-tx1156/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
9548,59278631,Dog,Hollywood,Adult,Female,Gautier,Plott Hound,Gautier,39553,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59278631/1/?bust=1673475592&width=600,MS,Dog,adoptable,https://www.petfinder.com/dog/hollywood-59278631/ms/gautier/jackson-county-animal-shelter-ms24/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
9549,59278627,Dog,Milly,Baby,Female,Red Oak,Pit Bull Terrier,Red Oak,75154,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59278627/1/?bust=1673219574&width=600,TX,Dog,adoptable,https://www.petfinder.com/dog/milly-59278627/tx/red-oak/city-of-red-oak-animal-shelter-tx1744/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
9550,59278629,Dog,Hulk,Baby,Male,Red Oak,Pit Bull Terrier,Red Oak,75154,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59278629/1/?bust=1673219573&width=600,TX,Dog,adoptable,https://www.petfinder.com/dog/hulk-59278629/tx/red-oak/city-of-red-oak-animal-shelter-tx1744/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
9551,59278626,Dog,Apollo,Baby,Male,Red Oak,Pit Bull Terrier,Red Oak,75154,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59278626/1/?bust=1673219572&width=600,TX,Dog,adoptable,https://www.petfinder.com/dog/apollo-59278626/tx/red-oak/city-of-red-oak-animal-shelter-tx1744/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
9552,59278625,Cat,Pumpkin,Adult,Female,Elmira,Domestic Short Hair,Elmira,14903,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59278625/1/?bust=1673463549&width=600,NY,Cat,adoptable,https://www.petfinder.com/cat/pumpkin-59278625/ny/elmira/chemung-county-humane-society-and-spca-ny372/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
9553,59278616,Cat,Twin-Lee,Young,Male,Parkersburg,Domestic Short Hair,Parkersburg,26101,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59278616/1/?bust=1673463474&width=600,WV,Cat,adoptable,https://www.petfinder.com/cat/twin-lee-59278616/wv/parkersburg/humane-society-of-parkersburg-wv28/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
9554,59278614,Dog,Vonn,Baby,Male,Caldwell,Border Collie,Caldwell,83607,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59278614/3/?bust=1672966076&width=600,ID,Dog,adoptable,https://www.petfinder.com/dog/vonn-59278614/id/caldwell/west-valley-humane-society-id01/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
9555,59278596,Dog,Gumdrop,Adult,Male,Sheboygan,American Staffordshire Terrier,Sheboygan,53083,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59278596/1/?bust=1673464677&width=600,WI,Dog,adoptable,https://www.petfinder.com/dog/gumdrop-59278596/wi/sheboygan/humane-society-of-sheboygan-county-wi507/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
9556,59278593,Dog,Pepita,Baby,Female,Nicholasville,Chihuahua,Nicholasville,40356,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59278593/4/?bust=1672247748&width=600,KY,Dog,adoptable,https://www.petfinder.com/dog/pepita-59278593/ky/nicholasville/jessamine-humane-society-ky163/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
9557,59278592,Dog,Mackeveli ,Baby,Male,Minneapolis,American Staffordshire Terrier,Minneapolis,55430,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59278592/4/?bust=1672247734&width=600,MN,Dog,adoptable,https://www.petfinder.com/dog/mackeveli-59278592/mn/minneapolis/unbreakabull-pit-bull-rescue-mn457/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
9558,59278591,Cat,Darla,Adult,Female,Fort Walton Beach,Tabby,Fort Walton Beach,32547,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59278591/1/?bust=1672247716&width=600,FL,Cat,adoptable,https://www.petfinder.com/cat/darla-59278591/fl/fort-walton-beach/saving-with-soul-pet-rescue-inc-fl1513/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
9559,59278586,Cat,Paul,Adult,Male,Memphis,Domestic Short Hair,Memphis,38133,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59278586/1/?bust=1673461726&width=600,TN,Cat,adoptable,https://www.petfinder.com/cat/paul-59278586/tn/memphis/memphis-animal-services-tn850/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
9560,59278589,Dog,Rose,Young,Female,Memphis,Mixed Breed,Memphis,38133,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59278589/1/?bust=1673461730&width=600,TN,Dog,adoptable,https://www.petfinder.com/dog/rose-59278589/tn/memphis/memphis-animal-services-tn850/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
9561,59278587,Cat,Rudd,Adult,Male,Memphis,Domestic Short Hair,Memphis,38133,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59278587/1/?bust=1673461731&width=600,TN,Cat,adoptable,https://www.petfinder.com/cat/rudd-59278587/tn/memphis/memphis-animal-services-tn850/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
9562,59278585,Dog,Colleen,Adult,Female,Oak Ridge,Boxer,Oak Ridge,37830,,TN,Dog,adoptable,https://www.petfinder.com/dog/colleen-59278585/tn/oak-ridge/oak-ridge-animal-shelter-tn53/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
9563,59278584,Dog,Keno,Senior,Male,Oak Ridge,Siberian Husky,Oak Ridge,37830,,TN,Dog,adoptable,https://www.petfinder.com/dog/keno-59278584/tn/oak-ridge/oak-ridge-animal-shelter-tn53/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
9564,59278544,Cat,Felicity,Baby,Female,Asheville,Burmese,Asheville,28804,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59278544/1/?bust=1672247486&width=600,NC,Cat,adoptable,https://www.petfinder.com/cat/felicity-59278544/nc/asheville/binxs-home-for-black-cats-co-nc1173/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
9565,59278582,Cat,Elara,Young,Female,Lyndhurst,Domestic Short Hair,Lyndhurst,22952,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59278582/2/?bust=1673489354&width=600,VA,Cat,adoptable,https://www.petfinder.com/cat/elara-59278582/va/lyndhurst/shenandoah-valley-animal-services-center-va599/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
9566,59278578,Cat,Marmalade,Adult,Male,Ponca City,Domestic Short Hair,Ponca City,74604,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59278578/2/?bust=1673037342&width=600,OK,Cat,adoptable,https://www.petfinder.com/cat/marmalade-59278578/ok/ponca-city/northern-oklahoma-humane-society-ok51/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
9567,59278572,Cat,Theodore,Young,Male,UNION,Domestic Short Hair,UNION,60180,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59278572/3/?bust=1673047267&width=600,IL,Cat,adoptable,https://www.petfinder.com/cat/theodore-59278572/il/union/sayv-animal-organization-il972/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
9568,59278568,Cat,Jenny,Adult,Female,UNION,Domestic Short Hair,UNION,60180,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59278568/3/?bust=1673047266&width=600,IL,Cat,adoptable,https://www.petfinder.com/cat/jenny-59278568/il/union/sayv-animal-organization-il972/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
9569,59278569,Cat,Unique,Adult,Female,Plainfield,Domestic Short Hair,Plainfield,60586,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59278569/1/?bust=1673503541&width=600,IL,Cat,adoptable,https://www.petfinder.com/cat/unique-59278569/il/plainfield/sayv-animal-organization-il972/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
9570,59278570,Cat,Simon,Young,Male,UNION,Domestic Short Hair,UNION,60180,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59278570/2/?bust=1673503542&width=600,IL,Cat,adoptable,https://www.petfinder.com/cat/simon-59278570/il/union/sayv-animal-organization-il972/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
9571,59278571,Dog,Ratchet,Senior,Female,Plainfield,Klee Kai,Plainfield,60586,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59278571/5/?bust=1673503541&width=600,IL,Dog,adoptable,https://www.petfinder.com/dog/ratchet-59278571/il/plainfield/sayv-animal-organization-il972/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
9572,59278566,Dog,Jilly,Baby,Female,Columbia,Labrador Retriever,Columbia,29211,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59278566/3/?bust=1673162646&width=600,SC,Dog,adoptable,https://www.petfinder.com/dog/jilly-59278566/sc/columbia/pawmetto-lifeline-sc87/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
9573,59191029,Dog,Pixel,Baby,Female,Arlington,Australian Cattle Dog / Blue Heeler,Arlington,76013,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59191029/4/?bust=1672336542&width=600,TX,Dog,adoptable,https://www.petfinder.com/dog/pixel-59191029/tx/arlington/texas-cattle-dog-rescue-tx1329/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
9574,59278554,Dog,Aspen - Pending Adoption,Baby,Female,Grand Rapids,Whippet,Grand Rapids,49505,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59278554/4/?bust=1673306693&width=600,MI,Dog,adoptable,https://www.petfinder.com/dog/aspen-pending-adoption-59278554/mi/grand-rapids/hearts-of-hope-dog-rescue-mi850/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
9575,59278552,Dog,Hallie,Young,Female,Cedar Hill,Pit Bull Terrier,Cedar Hill,75104,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59278552/3/?bust=1673469756&width=600,TX,Dog,adoptable,https://www.petfinder.com/dog/hallie-59278552/tx/cedar-hill/tri-city-animal-shelter-tx401/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
9576,59278547,Dog,Ken #738,Adult,Male,New Lexington,Labrador Retriever,New Lexington,43764,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59278547/1/?bust=1672904145&width=600,OH,Dog,adoptable,https://www.petfinder.com/dog/ken-number-738-59278547/oh/new-lexington/perry-county-dog-shelter-oh260/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
